revenue,num_purchases,purchase,ab_group
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
22.093757,4.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
2.77365,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,B
8.719624000000001,2.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
69.94,6.0,1,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
11.22002,3.0,1,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
19.99,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
63.32351800000001,4.0,1,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
3.931527,1.0,1,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
15.922366,2.0,1,B
0.0,0.0,0,A
29.98,2.0,1,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
3.719415,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
2.488312,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
2.444084,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
51.904239000000004,6.0,1,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
1.99,1.0,1,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
60.249775,1.0,1,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
4.99,1.0,1,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
4.99,1.0,1,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.96735,1.0,1,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
24.544481,1.0,1,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
26.994274,5.0,1,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
2.80714,1.0,1,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
5.8205839999999975,2.0,1,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,B
6.977436999999999,3.0,1,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,B
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,A
0.0,0.0,0,B
0.0,0.0,0,B
9.99,1.0,1,A
0.0,0.0,0,B
0.0,0.0,0,A
